,PassengerId,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,passenger_group,passenger_number_in_group,total_luxury_amenities,deck,num,side,first name,last name,HomePlanet
946,1006_03,False,G/734/S,TRAPPIST-1e,12,False,0.0,0.0,0.0,0.0,0.0,Stenny Summington,True,1006,3,0.0,G,734,S,Stenny,Summington,Earth
947,1008_01,True,C/39/S,55 Cancri e,39,False,0.0,0.0,0.0,0.0,0.0,Wasatz Spistory,True,1008,1,0.0,C,39,S,Wasatz,Spistory,Europa
948,1008_02,True,C/39/S,TRAPPIST-1e,60,False,0.0,0.0,0.0,0.0,0.0,Wimpha Spistory,True,1008,2,0.0,C,39,S,Wimpha,Spistory,Europa
949,1011_01,False,G/734/S,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,Camie Prinson,False,1011,1,1692.0,G,734,S,Camie,Prinson,Earth
950,1011_02,True,G/148/P,TRAPPIST-1e,58,False,0.0,0.0,0.0,0.0,0.0,Kaye Prinson,False,1011,2,0.0,G,148,P,Kaye,Prinson,Earth
951,1012_01,True,G/149/P,TRAPPIST-1e,19,False,0.0,0.0,0.0,0.0,0.0,Valey Hubbarton,True,1012,1,0.0,G,149,P,Valey,Hubbarton,Earth
952,1013_01,True,G/158/S,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Weslie Farleyatton,False,1013,1,0.0,G,158,S,Weslie,Farleyatton,Earth
953,1014_01,True,F/207/P,TRAPPIST-1e,19,False,0.0,0.0,0.0,0.0,0.0,Ranuts Frasp,True,1014,1,0.0,F,207,P,Ranuts,Frasp,Mars
954,1015_01,False,F/189/S,TRAPPIST-1e,44,False,0.0,0.0,0.0,0.0,0.0,Wilmay Antoshipson,False,1015,1,952.0,F,189,S,Wilmay,Antoshipson,Earth
955,1017_01,False,F/190/S,TRAPPIST-1e,20,False,0.0,0.0,0.0,0.0,0.0,Joya Blanglison,False,1017,1,1262.0,F,190,S,Joya,Blanglison,Earth
956,1018_01,True,G/150/P,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Elaney Webstephrey,True,1018,1,0.0,G,150,P,Elaney,Webstephrey,Earth
957,1019_01,False,F/191/S,TRAPPIST-1e,36,False,0.0,0.0,0.0,0.0,0.0,Melia Wilderssen,True,1019,1,1412.0,F,191,S,Melia,Wilderssen,Earth
958,1020_01,True,F/208/P,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Appers Wala,True,1020,1,0.0,F,208,P,Appers,Wala,Mars
959,1022_01,False,G/734/S,TRAPPIST-1e,15,False,0.0,0.0,0.0,0.0,0.0,Melvia Blanglison,False,1022,1,1008.0,G,734,S,Melvia,Blanglison,Earth
960,1024_01,False,F/209/P,55 Cancri e,18,False,0.0,0.0,0.0,0.0,0.0,Verly Chavezalez,False,1024,1,1476.0,F,209,P,Verly,Chavezalez,Earth
961,1024_02,True,G/152/P,TRAPPIST-1e,0,False,0.0,0.0,0.0,0.0,0.0,Myrace Nichaner,True,1024,2,0.0,G,152,P,Myrace,Nichaner,Earth
962,1024_03,False,G/152/P,55 Cancri e,54,False,0.0,0.0,0.0,0.0,0.0,Bellee Chavezalez,False,1024,3,808.0,G,152,P,Bellee,Chavezalez,Earth
963,1024_04,False,G/152/P,55 Cancri e,0,False,0.0,0.0,0.0,0.0,0.0,Bethew Chavezalez,False,1024,4,0.0,G,152,P,Bethew,Chavezalez,Earth
964,1025_01,False,F/210/P,TRAPPIST-1e,20,False,0.0,0.0,0.0,0.0,0.0,Chrisa Harverez,False,1025,1,1067.0,F,210,P,Chrisa,Harverez,Earth
965,1026_01,True,G/159/S,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Lilace Leetersoney,False,1026,1,0.0,G,159,S,Lilace,Leetersoney,Earth
966,1027_01,False,F/211/P,TRAPPIST-1e,8,False,0.0,0.0,0.0,0.0,0.0,Cort Dal,True,1027,1,0.0,F,211,P,Cort,Dal,Mars
967,1027_02,False,F/211/P,TRAPPIST-1e,46,False,0.0,0.0,0.0,0.0,0.0,Anamse Dal,False,1027,2,1573.0,F,211,P,Anamse,Dal,Mars
968,1027_03,False,F/211/P,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,Basps Dal,False,1027,3,519.0,F,211,P,Basps,Dal,Mars
969,1027_04,False,F/211/P,55 Cancri e,3,False,0.0,0.0,0.0,0.0,0.0,Trine Dal,True,1027,4,0.0,F,211,P,Trine,Dal,Mars
970,1029_01,True,F/212/P,TRAPPIST-1e,30,False,0.0,0.0,0.0,0.0,0.0,Crowk Racke,True,1029,1,0.0,F,212,P,Crowk,Racke,Mars
971,1030_01,False,F/213/P,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Jorgie Farleyatton,False,1030,1,1088.0,F,213,P,Jorgie,Farleyatton,Earth
972,1031_01,False,F/194/S,TRAPPIST-1e,14,False,0.0,0.0,0.0,0.0,0.0,Warry Leonzaley,False,1031,1,947.0,F,194,S,Warry,Leonzaley,Earth
973,1032_01,True,G/153/P,PSO J318.5-22,25,False,0.0,0.0,0.0,0.0,0.0,Aude Garzaley,False,1032,1,0.0,G,153,P,Aude,Garzaley,Earth
974,1033_01,True,G/154/P,TRAPPIST-1e,61,False,0.0,0.0,0.0,0.0,0.0,Ericky Gonzaley,True,1033,1,0.0,G,154,P,Ericky,Gonzaley,Earth
975,1034_01,False,G/155/P,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,Aliedy Cleman,False,1034,1,888.0,G,155,P,Aliedy,Cleman,Earth
976,1035_01,False,F/214/P,55 Cancri e,13,False,0.0,0.0,0.0,0.0,0.0,Nutz Bra,True,1035,1,2016.0,F,214,P,Nutz,Bra,Mars
977,1036_01,True,G/161/S,PSO J318.5-22,24,False,0.0,0.0,0.0,0.0,0.0,Laude Georgasey,True,1036,1,0.0,G,161,S,Laude,Georgasey,Earth
978,1038_01,False,G/163/S,TRAPPIST-1e,47,False,0.0,0.0,0.0,0.0,0.0,Naomie Knoxonway,False,1038,1,889.0,G,163,S,Naomie,Knoxonway,Earth
979,1040_01,False,G/164/S,PSO J318.5-22,15,False,0.0,0.0,0.0,0.0,0.0,Clard Mcbritts,True,1040,1,750.0,G,164,S,Clard,Mcbritts,Earth
980,1041_01,True,G/734/S,TRAPPIST-1e,46,False,0.0,0.0,0.0,0.0,0.0,Algrafi Heedry,True,1041,1,0.0,G,734,S,Algrafi,Heedry,Europa
981,1043_01,False,F/215/P,TRAPPIST-1e,49,False,0.0,0.0,0.0,0.0,0.0,Gwenda Talls,False,1043,1,2486.0,F,215,P,Gwenda,Talls,Earth
982,1045_01,False,C/38/P,TRAPPIST-1e,37,False,0.0,0.0,0.0,0.0,0.0,Halsham Unteckery,False,1045,1,0.0,C,38,P,Halsham,Unteckery,Europa
983,1045_02,False,C/38/P,TRAPPIST-1e,44,False,0.0,0.0,0.0,0.0,0.0,Shail Unteckery,False,1045,2,14067.0,C,38,P,Shail,Unteckery,Europa
984,1046_01,False,F/196/S,TRAPPIST-1e,16,False,0.0,0.0,0.0,0.0,0.0,Wena Beachez,False,1046,1,507.0,F,196,S,Wena,Beachez,Earth
985,1047_01,True,G/156/P,TRAPPIST-1e,58,False,0.0,0.0,0.0,0.0,0.0,,True,1047,1,0.0,G,156,P,,,Earth
986,1048_01,False,F/216/P,TRAPPIST-1e,20,False,0.0,0.0,0.0,0.0,0.0,Deany Mcdon,True,1048,1,1152.0,F,216,P,Deany,Mcdon,Earth
987,1049_01,True,F/217/P,55 Cancri e,36,False,0.0,0.0,0.0,0.0,0.0,Ockies Prie,True,1049,1,0.0,F,217,P,Ockies,Prie,Mars
988,1049_02,True,F/217/P,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,Yakers Prie,True,1049,2,0.0,F,217,P,Yakers,Prie,Mars
989,1051_01,False,F/197/S,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Frandy Warrison,False,1051,1,604.0,F,197,S,Frandy,Warrison,Earth
990,1052_01,False,F/198/S,55 Cancri e,22,False,0.0,0.0,0.0,0.0,0.0,Leenny Gallard,False,1052,1,21.0,F,198,S,Leenny,Gallard,Earth
991,1053_01,False,F/199/S,PSO J318.5-22,27,False,0.0,0.0,0.0,0.0,0.0,Rald Colleruces,False,1053,1,558.0,F,199,S,Rald,Colleruces,Earth
992,1054_01,False,F/200/S,TRAPPIST-1e,58,False,0.0,0.0,0.0,0.0,0.0,Blanie Valexandez,True,1054,1,924.0,F,200,S,Blanie,Valexandez,Earth
993,1056_01,True,F/218/P,TRAPPIST-1e,38,False,0.0,0.0,0.0,0.0,0.0,Cineys Ble,True,1056,1,0.0,F,218,P,Cineys,Ble,Mars
994,1056_02,True,F/218/P,55 Cancri e,30,False,0.0,0.0,0.0,0.0,0.0,Otlios Ble,True,1056,2,0.0,F,218,P,Otlios,Ble,Mars
995,1057_01,True,C/39/P,55 Cancri e,20,False,0.0,0.0,0.0,0.0,0.0,Cherkar Braned,True,1057,1,0.0,C,39,P,Cherkar,Braned,Europa
996,1058_01,False,F/201/S,TRAPPIST-1e,19,False,0.0,0.0,0.0,0.0,0.0,Keithy Ingston,False,1058,1,757.0,F,201,S,Keithy,Ingston,Earth
997,1060_01,False,G/166/S,TRAPPIST-1e,57,False,0.0,0.0,0.0,0.0,0.0,Willip Clayson,False,1060,1,887.0,G,166,S,Willip,Clayson,Earth
998,1062_01,False,F/219/P,TRAPPIST-1e,26,False,0.0,0.0,0.0,0.0,0.0,Erina Wolffy,False,1062,1,970.0,F,219,P,Erina,Wolffy,Earth
999,1063_01,False,B/38/P,TRAPPIST-1e,38,False,0.0,0.0,0.0,0.0,0.0,Markar Ingwhed,True,1063,1,4931.0,B,38,P,Markar,Ingwhed,Europa
1000,1063_02,True,B/38/P,TRAPPIST-1e,15,False,0.0,0.0,0.0,0.0,0.0,Aldebah Ingwhed,True,1063,2,0.0,B,38,P,Aldebah,Ingwhed,Europa
1001,1065_01,True,F/202/S,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Chios Jaf,True,1065,1,0.0,F,202,S,Chios,Jaf,Mars
1002,1066_01,True,F/220/P,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Weres Staf,True,1066,1,0.0,F,220,P,Weres,Staf,Mars
1003,1068_01,True,G/167/S,PSO J318.5-22,38,False,0.0,0.0,0.0,0.0,0.0,Kayd Pughanders,False,1068,1,0.0,G,167,S,Kayd,Pughanders,Earth
1004,1071_01,False,T/0/P,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Alraida Dingauge,False,1071,1,1817.0,T,0,P,Alraida,Dingauge,Europa
1005,1075_01,True,B/41/S,TRAPPIST-1e,14,False,0.0,0.0,0.0,0.0,0.0,Teron Objeciane,True,1075,1,0.0,B,41,S,Teron,Objeciane,Europa
1006,1075_02,True,B/41/S,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Duhra Objeciane,True,1075,2,0.0,B,41,S,Duhra,Objeciane,Europa
1007,1076_01,True,G/161/P,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Raque Scheron,False,1076,1,0.0,G,161,P,Raque,Scheron,Earth
1008,1077_01,False,G/162/P,TRAPPIST-1e,37,False,0.0,0.0,0.0,0.0,0.0,Dorene Bardinard,False,1077,1,851.0,G,162,P,Dorene,Bardinard,Earth
1009,1078_01,False,E/60/P,55 Cancri e,25,False,0.0,0.0,0.0,0.0,0.0,Hellia Ewins,False,1078,1,788.0,E,60,P,Hellia,Ewins,Earth
1010,1079_01,False,G/163/P,55 Cancri e,41,False,0.0,0.0,0.0,0.0,0.0,Helean Traverdy,False,1079,1,771.0,G,163,P,Helean,Traverdy,Earth
1011,1080_01,False,F/204/S,TRAPPIST-1e,50,False,0.0,0.0,0.0,0.0,0.0,Ret Parte,False,1080,1,1310.0,F,204,S,Ret,Parte,Mars
1012,1082_01,False,F/205/S,TRAPPIST-1e,33,False,0.0,0.0,0.0,0.0,0.0,Grake Traie,False,1082,1,1318.0,F,205,S,Grake,Traie,Mars
1013,1083_01,True,F/206/S,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Ste Sfin,True,1083,1,0.0,F,206,S,Ste,Sfin,Mars
1014,1083_02,True,F/206/S,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Pars Sfin,True,1083,2,0.0,F,206,S,Pars,Sfin,Mars
1015,1083_03,False,F/206/S,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Hion Sfin,True,1083,3,1414.0,F,206,S,Hion,Sfin,Mars
1016,1084_01,False,F/207/S,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,Kylen Holcompson,False,1084,1,860.0,F,207,S,Kylen,Holcompson,Earth
1017,1085_01,False,G/165/P,TRAPPIST-1e,54,False,0.0,0.0,0.0,0.0,0.0,Troyce Wagnerray,False,1085,1,0.0,G,165,P,Troyce,Wagnerray,Earth
1018,1086_01,True,G/166/P,TRAPPIST-1e,0,False,0.0,0.0,0.0,0.0,0.0,Hellia Carpennels,True,1086,1,0.0,G,166,P,Hellia,Carpennels,Earth
1019,1086_02,False,G/166/P,TRAPPIST-1e,11,False,0.0,0.0,0.0,0.0,0.0,Nancey Willangsey,False,1086,2,0.0,G,166,P,Nancey,Willangsey,Earth
1020,1086_03,True,G/166/P,TRAPPIST-1e,4,False,0.0,0.0,0.0,0.0,0.0,Fany Willangsey,False,1086,3,0.0,G,166,P,Fany,Willangsey,Earth
1021,1086_04,False,E/61/P,TRAPPIST-1e,19,False,0.0,0.0,0.0,0.0,0.0,Almary Willangsey,True,1086,4,641.0,E,61,P,Almary,Willangsey,Earth
1022,1086_05,False,G/166/P,TRAPPIST-1e,7,False,0.0,0.0,0.0,0.0,0.0,Elly Willangsey,True,1086,5,0.0,G,166,P,Elly,Willangsey,Earth
1023,1088_01,True,G/169/S,PSO J318.5-22,20,False,0.0,0.0,0.0,0.0,0.0,Kayd Pottney,False,1088,1,0.0,G,169,S,Kayd,Pottney,Earth
1024,1089_01,True,D/41/P,55 Cancri e,33,False,0.0,0.0,0.0,0.0,0.0,Sheleon Pronfraked,True,1089,1,0.0,D,41,P,Sheleon,Pronfraked,Europa
1025,1089_02,False,D/41/P,TRAPPIST-1e,26,False,0.0,0.0,0.0,0.0,0.0,Gacrab Pronfraked,False,1089,2,2037.0,D,41,P,Gacrab,Pronfraked,Europa
1026,1091_01,True,F/223/P,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Dills Miste,True,1091,1,0.0,F,223,P,Dills,Miste,Mars
1027,1093_01,False,D/42/P,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Beass Winie,True,1093,1,2131.0,D,42,P,Beass,Winie,Mars
1028,1094_01,False,F/224/P,TRAPPIST-1e,60,False,0.0,0.0,0.0,0.0,0.0,Carona Webstenson,False,1094,1,804.0,F,224,P,Carona,Webstenson,Earth
1029,1095_01,True,G/734/S,TRAPPIST-1e,34,False,0.0,0.0,0.0,0.0,0.0,Alhail Drelcate,True,1095,1,0.0,G,734,S,Alhail,Drelcate,Europa
1030,1096_01,False,G/170/S,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Essara Simson,False,1096,1,721.0,G,170,S,Essara,Simson,Earth
1031,1097_01,True,E/76/S,TRAPPIST-1e,42,False,0.0,0.0,0.0,0.0,0.0,Tundsh Weeke,True,1097,1,0.0,E,76,S,Tundsh,Weeke,Mars
1032,1099_01,False,F/225/P,PSO J318.5-22,22,False,0.0,0.0,0.0,0.0,0.0,Andine Mcneiley,False,1099,1,720.0,F,225,P,Andine,Mcneiley,Earth
1033,1100_01,False,F/226/P,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Ros Cuche,False,1100,1,1388.0,F,226,P,Ros,Cuche,Mars
1034,1100_02,False,F/226/P,TRAPPIST-1e,5,False,0.0,0.0,0.0,0.0,0.0,Jel Cuche,True,1100,2,0.0,F,226,P,Jel,Cuche,Mars
1035,1100_03,False,F/226/P,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Cireal Cuche,False,1100,3,2603.0,F,226,P,Cireal,Cuche,Mars
1036,1100_04,False,E/62/P,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Heat Frité,False,1100,4,1028.0,E,62,P,Heat,Frité,Mars
1037,1102_01,False,F/227/P,PSO J318.5-22,39,False,0.0,0.0,0.0,0.0,0.0,Boats Dan,False,1102,1,1615.0,F,227,P,Boats,Dan,Mars
1038,1105_01,False,F/208/S,TRAPPIST-1e,17,False,0.0,0.0,0.0,0.0,0.0,Leen Willangsey,False,1105,1,876.0,F,208,S,Leen,Willangsey,Earth
1039,1108_01,False,F/211/S,TRAPPIST-1e,58,False,0.0,0.0,0.0,0.0,0.0,Blesh Seen,False,1108,1,1157.0,F,211,S,Blesh,Seen,Mars
1040,1108_02,True,F/211/S,TRAPPIST-1e,5,False,0.0,0.0,0.0,0.0,0.0,,True,1108,2,0.0,F,211,S,,,Mars
1041,1110_01,False,C/42/S,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Auvara Ennalve,False,1110,1,7595.0,C,42,S,Auvara,Ennalve,Europa
1042,1110_02,False,C/42/S,55 Cancri e,26,False,0.0,0.0,0.0,0.0,0.0,Batomam Ennalve,True,1110,2,6903.0,C,42,S,Batomam,Ennalve,Europa
1043,1112_01,False,B/39/P,55 Cancri e,40,False,0.0,0.0,0.0,0.0,0.0,Elebola Opshaft,True,1112,1,10358.0,B,39,P,Elebola,Opshaft,Europa
1044,1113_01,False,E/78/S,TRAPPIST-1e,20,False,0.0,0.0,0.0,0.0,0.0,Stevey Fielsenders,True,1113,1,719.0,E,78,S,Stevey,Fielsenders,Earth
1045,1114_01,False,E/79/S,TRAPPIST-1e,38,True,0.0,0.0,0.0,0.0,0.0,Jet Kidne,False,1114,1,1299.0,E,79,S,Jet,Kidne,Mars
1046,1114_02,False,E/79/S,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,Apple Kidne,False,1114,2,0.0,E,79,S,Apple,Kidne,Mars
1047,1115_01,True,G/173/S,TRAPPIST-1e,34,False,0.0,0.0,0.0,0.0,0.0,Arl Oneidson,True,1115,1,0.0,G,173,S,Arl,Oneidson,Earth
1048,1116_01,False,G/174/S,TRAPPIST-1e,9,False,0.0,0.0,0.0,0.0,0.0,Rickie Barnolaney,True,1116,1,0.0,G,174,S,Rickie,Barnolaney,Earth
1049,1116_02,False,G/734/S,TRAPPIST-1e,36,False,0.0,0.0,0.0,0.0,0.0,Evane Barnolaney,True,1116,2,3109.0,G,734,S,Evane,Barnolaney,Earth
1050,1116_03,True,G/174/S,TRAPPIST-1e,26,False,0.0,0.0,0.0,0.0,0.0,Colly Barnolaney,True,1116,3,0.0,G,174,S,Colly,Barnolaney,Earth
1051,1117_01,False,E/63/P,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Jimen Andackson,False,1117,1,906.0,E,63,P,Jimen,Andackson,Earth
1052,1121_01,False,F/229/P,PSO J318.5-22,55,False,0.0,0.0,0.0,0.0,0.0,Lynez Burnerez,True,1121,1,887.0,F,229,P,Lynez,Burnerez,Earth
1053,1123_01,False,B/40/P,TRAPPIST-1e,28,False,0.0,0.0,0.0,0.0,0.0,Altanin Praded,False,1123,1,9547.0,B,40,P,Altanin,Praded,Europa
1054,1127_01,True,B/43/S,55 Cancri e,18,False,0.0,0.0,0.0,0.0,0.0,Weid Dishocatal,True,1127,1,0.0,B,43,S,Weid,Dishocatal,Europa
1055,1129_01,False,E/80/S,TRAPPIST-1e,28,False,0.0,0.0,0.0,0.0,0.0,Ritany Bellyonsley,False,1129,1,792.0,E,80,S,Ritany,Bellyonsley,Earth
1056,1130_01,True,E/81/S,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Guaney Cako,False,1130,1,0.0,E,81,S,Guaney,Cako,Mars
1057,1130_02,False,D/38/S,55 Cancri e,20,False,0.0,0.0,0.0,0.0,0.0,Camonk Cako,True,1130,2,3724.0,D,38,S,Camonk,Cako,Mars
1058,1132_01,True,G/734/S,TRAPPIST-1e,22,False,0.0,0.0,0.0,0.0,0.0,Kariel Benney,False,1132,1,0.0,G,734,S,Kariel,Benney,Earth
1059,1133_01,False,E/64/P,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Anes Lake,True,1133,1,0.0,E,64,P,Anes,Lake,Mars
1060,1134_01,True,G/734/S,55 Cancri e,13,False,0.0,0.0,0.0,0.0,0.0,Hadyon Sobvisted,True,1134,1,0.0,G,734,S,Hadyon,Sobvisted,Europa
1061,1136_01,False,G/175/S,TRAPPIST-1e,32,False,0.0,0.0,0.0,0.0,0.0,Dessie Bowenasey,True,1136,1,1822.0,G,175,S,Dessie,Bowenasey,Earth
1062,1140_01,False,B/46/S,TRAPPIST-1e,53,False,0.0,0.0,0.0,0.0,0.0,Scelava Sofraten,True,1140,1,2534.0,B,46,S,Scelava,Sofraten,Europa
1063,1140_02,True,B/46/S,TRAPPIST-1e,34,False,0.0,0.0,0.0,0.0,0.0,Mergas Sofraten,True,1140,2,0.0,B,46,S,Mergas,Sofraten,Europa
1064,1140_03,True,B/46/S,55 Cancri e,42,False,0.0,0.0,0.0,0.0,0.0,Wasaleh Sofraten,True,1140,3,0.0,B,46,S,Wasaleh,Sofraten,Europa
1065,1141_01,True,G/176/S,TRAPPIST-1e,19,False,0.0,0.0,0.0,0.0,0.0,Kerrie Simstravery,True,1141,1,0.0,G,176,S,Kerrie,Simstravery,Earth
1066,1142_01,False,G/173/P,TRAPPIST-1e,54,False,0.0,0.0,0.0,0.0,0.0,Evaned Pugherman,True,1142,1,908.0,G,173,P,Evaned,Pugherman,Earth
1067,1144_01,False,G/177/S,TRAPPIST-1e,12,False,0.0,0.0,0.0,0.0,0.0,Molley Barnolderg,True,1144,1,0.0,G,177,S,Molley,Barnolderg,Earth
1068,1144_02,False,F/217/S,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Carlie Barnolderg,False,1144,2,1396.0,F,217,S,Carlie,Barnolderg,Earth
1069,1144_03,False,G/177/S,TRAPPIST-1e,55,False,0.0,0.0,0.0,0.0,0.0,Landa Barnolderg,False,1144,3,512.0,G,177,S,Landa,Barnolderg,Earth
1070,1146_01,False,F/232/P,55 Cancri e,26,False,0.0,0.0,0.0,0.0,0.0,Dianie Roses,False,1146,1,2111.0,F,232,P,Dianie,Roses,Earth
1071,1147_01,True,B/42/P,TRAPPIST-1e,49,False,0.0,0.0,0.0,0.0,0.0,Solam Semageary,True,1147,1,0.0,B,42,P,Solam,Semageary,Europa
1072,1148_01,True,C/42/P,55 Cancri e,22,False,0.0,0.0,0.0,0.0,0.0,Bosonon Clugete,True,1148,1,0.0,C,42,P,Bosonon,Clugete,Europa
1073,1148_02,False,C/42/P,55 Cancri e,27,False,0.0,0.0,0.0,0.0,0.0,Axinon Clugete,False,1148,2,10841.0,C,42,P,Axinon,Clugete,Europa
1074,1148_03,False,C/42/P,TRAPPIST-1e,30,False,0.0,0.0,0.0,0.0,0.0,Caia Clugete,False,1148,3,7166.0,C,42,P,Caia,Clugete,Europa
1075,1148_04,False,G/734/S,55 Cancri e,39,False,0.0,0.0,0.0,0.0,0.0,Azet Clugete,True,1148,4,5393.0,G,734,S,Azet,Clugete,Europa
1076,1148_05,True,C/42/P,TRAPPIST-1e,14,False,0.0,0.0,0.0,0.0,0.0,Halleth Clugete,True,1148,5,0.0,C,42,P,Halleth,Clugete,Europa
1077,1148_06,True,C/42/P,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Batares Clugete,True,1148,6,0.0,C,42,P,Batares,Clugete,Europa
1078,1148_07,False,C/42/P,55 Cancri e,34,False,0.0,0.0,0.0,0.0,0.0,Edaron Clugete,False,1148,7,5022.0,C,42,P,Edaron,Clugete,Europa
1079,1149_01,False,G/178/S,55 Cancri e,8,False,0.0,0.0,0.0,0.0,0.0,Lyne Logannon,True,1149,1,0.0,G,178,S,Lyne,Logannon,Earth
1080,1149_02,False,G/178/S,TRAPPIST-1e,7,False,0.0,0.0,0.0,0.0,0.0,Paulie Quinnerettt,False,1149,2,0.0,G,178,S,Paulie,Quinnerettt,Earth
1081,1149_03,True,G/178/S,TRAPPIST-1e,3,False,0.0,0.0,0.0,0.0,0.0,Sonnie Quinnerettt,False,1149,3,0.0,G,178,S,Sonnie,Quinnerettt,Earth
1082,1149_04,False,G/178/S,TRAPPIST-1e,0,False,0.0,0.0,0.0,0.0,0.0,Chadie Vaught,False,1149,4,0.0,G,178,S,Chadie,Vaught,Earth
1083,1149_05,False,G/178/S,55 Cancri e,10,False,0.0,0.0,0.0,0.0,0.0,Karie Quinnerettt,False,1149,5,0.0,G,178,S,Karie,Quinnerettt,Earth
1084,1150_01,True,G/179/S,55 Cancri e,16,False,0.0,0.0,0.0,0.0,0.0,Dona Brookes,False,1150,1,0.0,G,179,S,Dona,Brookes,Earth
1085,1152_01,False,F/218/S,TRAPPIST-1e,41,False,0.0,0.0,0.0,0.0,0.0,Gral Coflé,False,1152,1,1128.0,F,218,S,Gral,Coflé,Mars
1086,1153_01,True,G/174/P,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Alfrey Corman,True,1153,1,0.0,G,174,P,Alfrey,Corman,Earth
1087,1154_01,True,B/43/P,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Celeb Ingascomet,True,1154,1,0.0,B,43,P,Celeb,Ingascomet,Europa
1088,1154_02,True,B/43/P,TRAPPIST-1e,32,False,0.0,0.0,0.0,0.0,0.0,Bahyon Ingascomet,True,1154,2,0.0,B,43,P,Bahyon,Ingascomet,Europa
1089,1154_03,True,B/43/P,55 Cancri e,26,False,0.0,0.0,0.0,0.0,0.0,Cella Ingascomet,True,1154,3,0.0,B,43,P,Cella,Ingascomet,Europa
1090,1155_01,False,F/233/P,TRAPPIST-1e,26,False,0.0,0.0,0.0,0.0,0.0,,False,1155,1,946.0,F,233,P,,,Earth
1091,1155_02,True,G/175/P,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Jayne Hessey,True,1155,2,0.0,G,175,P,Jayne,Hessey,Earth
1092,1156_01,False,B/47/S,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Sterfik Motter,False,1156,1,6128.0,B,47,S,Sterfik,Motter,Europa
1093,1156_02,True,B/47/S,TRAPPIST-1e,26,False,0.0,0.0,0.0,0.0,0.0,Kocha Motter,True,1156,2,0.0,B,47,S,Kocha,Motter,Europa
1094,1161_01,False,B/48/S,55 Cancri e,28,False,0.0,0.0,0.0,0.0,0.0,Zanino Anderking,True,1161,1,11906.0,B,48,S,Zanino,Anderking,Europa
1095,1161_02,False,B/48/S,55 Cancri e,19,False,0.0,0.0,0.0,0.0,0.0,Mirfark Anderking,False,1161,2,18117.0,B,48,S,Mirfark,Anderking,Europa
1096,1162_01,False,C/45/S,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,Menchah Radisiouss,True,1162,1,2644.0,C,45,S,Menchah,Radisiouss,Europa
1097,1163_01,False,F/235/P,55 Cancri e,35,False,0.0,0.0,0.0,0.0,0.0,,True,1163,1,1340.0,F,235,P,,,Earth
1098,1165_01,False,B/44/P,55 Cancri e,46,False,0.0,0.0,0.0,0.0,0.0,Azhah Heermy,False,1165,1,9820.0,B,44,P,Azhah,Heermy,Europa
